Description,SalesDollars,SalesPrice,ProfitMargin
Ch Ste Michelle Cold Crk Mer,2730.9199999999996,25.542631578947365,0.4403909589317803
Ch Ste Michelle Cold Crk Rsl,851.4,14.17867924528302,0.24446040847110115
Ch Ste Michelle Eroica Rsl W,28382.239999999998,18.11197686645636,0.3122760016216642
Ch Ste Michelle Gewurz Colum,46415.01,8.442833509327702,0.14556634596486723
Ch Ste Michelle Harvest Rsl,106909.75,9.504360812425329,0.1638685724014236
Ch Ste Michelle Hrse Hvn Svg,38426.67,12.353936228697087,0.21299926773489414
Ch Ste Michelle Indn W Chard,46484.54,15.315714285714286,0.2640644946924785
Ch Ste Michelle Indn Wl Merl,22766.14,16.494283965728275,0.2843846966241024
Ch Ste Michelle Indn Wls Cab,113285.56,16.096642066420664,0.27752878998792524
Ch Ste Michelle Indn Wls Red,21352.97,16.4090093708166,0.28291444245277325
Ch Ste Michelle Merlot Colum,110289.15,13.579583237393507,0.23413114914669694
Ch Ste Michelle Pnt Gris Was,53878.520000000004,9.805520762423416,0.16906099428487664
Ch Ste Michelle Rsl,259038.34,9.333079229122056,0.16091543656320195
Ch Ste Michelle Rsl Dry Colu,69809.95,9.788982188295165,0.16877584596344417
Ch Ste Michelle Svgn Bl,167048.27,9.063204387990762,0.15626241403848562
Ch Suau Cadillac Wh Brdx,71.94,11.99,0.20672449435257648
Ch Suau Cotes de Brdx 08,251.85999999999999,17.99,0.31017294857404926
Ch Suduiraut 11 Sauternes Pr,1484.85,98.99,1.7067270805639319
Ch Suduiraut Sauternes 10,1637.87,125.99,2.1722451245605594
Ch Talbot 10 Brdx,4934.53,104.99,1.810175534785405
Ch Talbot Saint Julien,515.88,42.99,0.7412081744968526
Ch Talbot St Julien 11 GC,439.92,54.99,0.9481050829397982
Ch Talbot St-Julien 12 GCC,5855.04,60.99,1.051553537161271
Ch Tanunda Gr Barossa Cab Sv,4326.35,16.367245508982034,0.28219437462792235
Ch Tanunda Gr Barossa Rsl,2089.13,11.355591397849462,0.19578639614636342
Ch Tanunda Gr Barossa Shiraz,11021.59,17.203649851632044,0.2966151640198008
Ch Tertre de Viaud C d Bourg,2841.63,11.99,0.20672449435257648
Ch Thivin Cote de Brouilly,528.77,22.99,0.39637999375860994
Ch Tour de Mirambeau Ent-D-M,95.94,15.99,0.275690130500225
Ch Tourril Panatella Red,2101.37,7.99,0.13775885820492795
Ch Troplong Mondot 10 Brdx,719.97,239.99,4.137765754768543
Ch Tuiliere White Brdx,121.91,13.59,0.2343107488116359
Ch Valcombe Rose Ventoux,223.86,15.99,0.275690130500225
Ch Valfontaine 10,2937.06,9.99,0.17224167627875223
Ch Vignot 05 St Emilion Red,824.89,74.99,1.2929332636780408
Ch Vignot 09 St Emilion Gr C,2291.63,61.925483870967746,1.06768259722806
Ch Vincens 15 L'Instant M Rs,3728.13,12.989999999999998,0.22396590338948857
Ch Vrai Caillou Wh Brdx,8367.65,10.030816326530614,0.1729454072598507
Ch d Macard Brdx Superieur,89.97,29.99,0.5170698570169948
Ch d'Yquem Sauternes,2573.91,285.99,4.930870570466501
Ch de Beaucastel Pape Blanc,999.92,124.99,2.1550037155236472
Ch de Beaucastel Pape Rouge,823.96,205.99,3.5515578475135303
Ch de Berne Rose,449.7,14.990000000000002,0.25844872146331294
Ch de Bonhoste Red Brdx 09,101.94,16.99,0.29293153953713713
Ch de Carles Brdx,48192.9,12.99,0.22396590338948863
Ch de Chantegrive Graves Rou,2174.25,28.99,0.4998284479800827
Ch de Jarnioux Bjls,3886.05,6.398450704225352,0.11031830579406779
Ch de Lascaux Rouge Langued,2428.65,17.99,0.31017294857404926
Ch de Mattes Corbieres 13,1483.65,10.99,0.18948308531566435
Ch de Montfort Vouvray,30814.33,15.675170499603489,0.2702620263070021
Ch de Pez 10 St Estephe Brdx,558.87,42.99,0.7412081744968526
Ch de Pez St Estephe 11,386.91,42.99,0.7412081744968526
Ch de Pierreux Brouilly Bjls,79.96,19.99,0.3446557666478735
Ch de Pierreux Brouilly Rsv,1681.34,25.35,0.43706971908572256
Ch de Reynaud Cotes du Bourg,4367.7,18.99,0.3274143576109614
Ch de Ribebon Brdx,44610.24,14.99,0.2584487214633129
Ch de Sancerre Sancerre,27899.89,30.535945945945947,0.5264827343830929
Ch de la Chaize Brouilly,42582.64,11.935467422096318,0.20578427587110182
Ch de la Ragotiere Muscadet,8782.35,11.584972067039107,0.1997412420890227
Ch des Jacques Gr Clos de Ro,255.92,31.99,0.5515526750908192
Ch des Labourons Fleurie Rou,1064.29,14.99,0.2584487214633129
Ch des Perligues Graves,2770.79,12.57282208588957,0.21677316833114488
Ch du Courlat 10,5747.7,24.99,0.4308628118324342
Ch du Levant Sauternes,2958.15,15.989999999999998,0.275690130500225
Ch du Moulin Entre-Deux-Mers,1813.3500000000001,10.99,0.18948308531566435
Ch du Nozay Sancerre,83.97,27.99,0.4825870389431706
Ch du Parc Brdx Rouge,1207.99,11.917536231884059,0.2054751168861336
Ch la Cour d'Argent Bordeaux,1119.84,69.99,1.2067262184934802
Ch la Pointe Pomerol,2559.2,31.99,0.5515526750908192
Ch le Borderon Haut-Medoc,10387.529999999999,18.99,0.3274143576109614
Ch le Pape Pessac Leo Rouge,1907.47,35.99,0.6205183112384678
Chalk Hill Chard,45165.77,19.458102734051366,0.3354851083200379
Chalk Hill Chard RRV,17940.58,40.56915057915058,0.699469319415216
Chalk Hill Estate Red,8408.36,51.35363636363636,0.8854090500782995
Chalk Hill Pnt Nr RRV,12911.310000000001,34.99,0.6032769022015555
Chalk Hill Pnt Nr Sonoma Cst,51414.2,14.988702983138783,0.2584263590650808
Chalone Estate Grown Chard,41126.28,15.99,0.275690130500225
Chaman Petit Verdot,239.88,19.99,0.3446557666478735
Chambers Rosewood Muscat,1175.02,11.99,0.20672449435257648
Chambord Liqueur de France,42048.37,2.9900000000000007,0.05155181302036729
Chambord Royale de France,452457.20999999996,24.478141295206054,0.42203764653397774
Chambord Vodka,35.98,17.99,0.31017294857404926
Champ de Reves Pnt Nr,1401.6200000000001,36.656666666666666,0.6320125839297425
Champagne Malard Grand Cru B,1149.77,49.989999999999995,0.8618980377552374
Champagne Pommerey 04 Gr Cru,14797.04,49.99,0.8618980377552377
Champalou Vouvray Cuvee Fon,5635.08,19.333511450381675,0.3333369790358548
Champlain Orchards Ice Cider,13252.259999999998,23.534018058690744,0.4057596316319639
Champlain Orchards Sprklng C,2676.97,25.99,0.4481042208693463
Champy Brut Sonoma Cnty,17344.15,15.289586776859505,0.2636140196251977
Chamucos Blanco Tequila,28211.7,33.99,0.5860354931646434
Chanrion Cote de Brouilly,379.79999999999995,18.99,0.3274143576109614
Chanson Le Bourgogne Pnt Nr,1126.51,22.99,0.39637999375860994
Chanson Vire Clesse,1586.31,22.99,0.39637999375860994
Chapelle de Bastion Picpoul,3066.93,9.99,0.17224167627875223
Chapelle-St-Arnoux CdR Rouge,131.88,10.99,0.18948308531566435
Chapoutier Bel Cotes Rhn Ros,17679.39,12.99,0.22396590338948863
Chapoutier Cotes du Rhone R,6767.79,12.99,0.22396590338948863
Chapoutier Hrmtage La Sizera,2399.7,79.99,1.3791403088626015
Chappellet Cab Svgn Pritchrd,2449.86,174.99,3.0170741673692545
Chappellet Chard Napa,4558.48,29.990000000000002,0.5170698570169949
Chappellet Mt Cuvee Napa,17754.079999999998,29.989999999999995,0.5170698570169948
Chappellet Signature Cab Svg,50550.21,57.66289719626168,0.9941895968141614
Charles & Charles Chard,665.85,5.79,0.09982775832372126
Charles & Charles Red,30151.89,11.54396711937098,0.19903425901373933
Charles & Charles Riesling,279.8,13.99,0.24120731242640073
Charles & Charles Rose,489.65,13.99,0.24120731242640073
Charles Brotte Gr Vallon Rse,688.47,12.990000000000002,0.22396590338948866
Charles Fournier Rsl,303.81,15.99,0.275690130500225
Charles Goodnight Bourbon,2951.31,42.70698113207548,0.7363285304298021
Charles Heidsieck Brut RSV,14332.71,62.67098159509203,1.0805360284257737
Charles Heidsieck Brut Rose,5291.32,77.34714285714286,1.3335737278364765
Charles Joguet Chinon Rose,181.87,13.99,0.24120731242640073
Charles Smith Boom Boom Syra,25528.14,17.18644723092999,0.2963185665997698
Charles Smith C Smith Cab Sv,20242.489999999998,19.216744186046512,0.331323746869331
Charles Smith Eve WA Chard,21030.72,12.148333333333332,0.2094543841167542
Charles Smith King Coal Red,1199.88,99.99,1.7239684896008443
Charles Smith Kung Fu Girl R,86163.09,11.51575714690065,0.19854787933945836
Charles Smith Velvet Dev Mer,65347.5,11.768513238289206,0.2029057504976596
Chartron La Fleur Brdx Whit,32626.77,10.459951923076924,0.1803443096122049
Chartron Trebuchet Chard Bou,12105.08,17.52066037735849,0.302080872162857
Chartron Trebuchet Puligny,2897.54,62.99,1.0860363552350953
Chase Elderflower Liqueur,7307.089999999999,25.129442231075696,0.43326699237543
Chateau Camensac 10,719.85,47.99,0.8274152196814133
Chateau Carlmagnus 10,944.65,26.99,0.4653456299062585
Chateau Dalem 10 Fronsac,314.91,34.99,0.6032769022015555
Chateau Gazin Pomerol 10,389.97,129.99,2.241210760708208
Chateau Gazin Pomerol 11,2232.71,76.99,1.327416081751865
Chateau Giscours Margaux,399.92,49.99,0.8618980377552377
Chateau Lascombes Margaux,1151.84,71.99,1.2412090365673045
Chateau Montrose St Estephe,3977.7400000000002,152.99,2.6377631685571874
Chateau Pontet Canet Pauilac,3919.7200000000003,139.99,2.41362485107733
Chateau Simon Bordeaux Blanc,1625.04,16.901764705882353,0.2914102387397626
Chateau d'Issan Margaux,1079.8,53.99,0.9308636739028862
Chatom Cab Svgn Calaveras,139.92999999999998,19.99,0.3446557666478735
Chatom Gitano Sangiovese Cal,167.88,13.99,0.24120731242640073
Chatom Vyds Cuvee Red CA,14.99,14.99,0.2584487214633129
Chauffe-Coeur Calvados VSOP,45660.93,45.33597156398105,0.7816560298204144
Chehalem Ian's Chard Rsv,832.66,24.49,0.4222421073139781
Chehalem Inox Chard Wlmt Vly,1379.31,19.99,0.3446557666478735
Chehalem Pnt Gr Three Vyd,72.45,14.49,0.24982801694485685
Chehalem Pnt Nr Three Vyd,3266.48,21.49,0.3705178802032417
Chehalem Ridge Crest Vyds Pn,3275.2200000000003,41.99,0.7239667654599405
Chenade les Rials VDP Tarn,8.99,8.99,0.1550002672418401
Chene Bleu Abelard,88.99,88.99,1.5343129901948107
Chene Bleu Rose,9686.86,30.656666666666663,0.5285641297082696
Chenin Bl K Forrester Stlnbh,1427.1599999999999,16.99,0.29293153953713713
Cherri Rosso Piceno,41.97,13.99,0.24120731242640073
Cherry Heering Liqueur,944.73,34.99,0.6032769022015555
Cherry On Top Sweet White,64.95,12.99,0.22396590338948863
Cherry Pie Stanly Pnt Nr,19036.02,48.02108808290155,0.8279512220348922
Cherry Tart Pnt Nr,15096.05,19.01286902286902,0.32780865178852064
Cheval Blanc,2609.97,869.99,14.999853448023186
Cheval Blanc St Emilion 08,7199.84,449.99,7.758461652520091
Cheval des Andes Mendoza,3839.36,59.99,1.034312128124359
Chevalier L'Aujardiere Chard,356.78999999999996,16.99,0.29293153953713713
Chi Chi's Chocolate Malt RTD,461.58,10.99,0.18948308531566435
Chi Chi's Churro RTD,736.33,10.99,0.18948308531566435
Chi Chi's Mai Tai,527.52,10.99,0.18948308531566435
Chi Chi's Margarita,130515.97,8.621319514661275,0.14864369619018783
Chi Chi's Orange Cream RTD,5914.78,8.238394004282656,0.1420415208350817
Chi Chi's Ruby Red Margarita,4780.18,8.231463414634147,0.1419220277040848
Chi Chi's Skinny Margarita,66192.2,8.414789657295302,0.14508283044100595
Chiarlo Barbaresco Piedmont,134.95999999999998,33.32333333333333,0.5745412204733685
Chiarlo Barolo Cannubi,79.99,79.99,1.3791403088626015
Chickadee Chard,142.89,12.99,0.22396590338948863
Chicken & Turkey Cotes du Rh,479.47,9.59,0.16534511266398735
Chicory Root Vodka,185.94,30.99,0.534311266053907
Chigard Fleurie Les Moriers,3418.29,19.99,0.3446557666478735
Chila Orchata Cinnamon Cream,65291.33,13.99,0.24120731242640073
Chilcas Cab Franc,239.88,19.99,0.3446557666478735
Chilcas Pinot Noir,19.99,19.99,0.3446557666478735
Chilensis Pnt Nr,2477.52,9.99,0.17224167627875223
Chimney Rock Elevage SLD,809.91,89.99,1.551554399231723
Chimney Rock SLD Cab Svgn,139.98,69.99,1.2067262184934802
Chinaco Anejo Tequila,66.99,66.99,1.1550019913827436
Chinaco Blanco Tequila,5728.09,29.99,0.5170698570169948
Chiroubles Clos Les Farges,2088.0899999999997,22.926507936507935,0.39528530112134563
Chivas Regal,879530.06,32.10545281823939,0.5535432443545487
Chivas Regal 18-Yr Scotch,102415.79,71.9971138211382,1.2413316888673636
Chivas Regal Extra,54836.36,35.070139372822304,0.6046586179083465
Chivas Regal w/ 2 Glasses,3038.09,33.31051282051282,0.5743201767677673
Chivas Regal with2 50mLs,23158.41,30.574323040380044,0.5271444095658794
Chivas Royal Salute,20268.760000000002,163.72737373737374,2.822890621145446
Chloe Chard,838.43,13.535454545454547,0.23337030831871342
Chloe Pnt Grigio,79159.54000000001,11.26241379310345,0.1941798829498577
Chloe Pnt Nr,40203.35,11.321932773109245,0.1952060740295974
Chloe Prosecco,46386.85,11.309509345794392,0.19499187663762169
Chloe Red,834.39,12.033478260869565,0.2074741208324422
Choco Lat Liqueur,56433.65,10.99,0.18948308531566435
ChocoVine,62384.91,10.850005566379071,0.18706938402271509
Chocolate Cuvee,1319.95,12.60904761904762,0.21739774756590305
Chocolate Shop Red,39135.94,12.244681647940075,0.21111556481890614
Chopin Vodka,354141.8,27.871382094514367,0.48054189911559103
Chops & Burgers Bordeaux,4661.44,9.998,0.1723796075510475
Choya Plum Wine,11502.519999999999,20.99,0.36189717568478563
Choyomusubi Ryo Junmai Sake,6728.82,12.99,0.22396590338948863
Christian Bros Brandy,173593.72,18.094448742746614,0.3119737920711349
Christian Bros Cream Sherry,5943.929999999999,8.29,0.14293128091600157
Christian Bros Dry Sherry,9612.99,5.49,0.0946553356126476
Christian Bros Holiday Nog,8982.15,6.99,0.12051744916801582
Christian Bros Ruby Port,720.72,4.29,0.07396564476835306
Christian Bros VS Brandy,57242.340000000004,9.688840785427018,0.16704926707506426
Christian Drouin Calvados,942.5899999999999,22.99,0.39637999375860994
Christmas Traditions Pnk Mos,119.88,9.99,0.17224167627875223
Chronic Cellars Dead Nuts,2084.12,23.29,0.40155241646968354
Chronic Cellars Eunice X,653.63,17.626363636363635,0.30390334528789936
Chronic Cellars Pink Pedals,797.52,16.594651162790697,0.28611516852254393
Chronic Cellars Purple Parad,26028.65,15.006826923076924,0.25873884132691477
Chronic Cellars Sofa King,5695.04,18.922203389830507,0.3262454485237131
Chronic Cellars Suite Petite,1109.26,14.990000000000002,0.25844872146331294
Chrstian Moreau 13 Valmur,279.96,69.99,1.2067262184934802
Churchill's Late Bottled 05,2225.1,24.438275862068963,0.42135031029482745
Churchill's Vintage Port 11,7906.849999999999,69.37961038961038,1.1962022415488711
Churchills 10 Yr Tawny Port,2033.1999999999998,24.99,0.4308628118324342
Churchills 20 Yr Tawny Port,3381.21,42.17181818181819,0.7271015671030155
Churchills LBV Port,131.94,21.99,0.3791385847216978
Chusclan Les Genets CDR,19474.14,6.990000000000001,0.12051744916801582
Ciacci 07 Piccolomino Brunlo,779.87,59.99,1.034312128124359
Cielo Pnt Grigio,7331.21,8.600687022900765,0.14828796296029415
Cielo Pnt Nr,1725.84,7.989999999999999,0.13775885820492795
Cigar Box Cab Svgn Valle Cen,8123.22,11.978713318284424,0.20652989605644878
Cigar Box Malbec Mendoza,58660.66,12.173504340962904,0.2098883677551669
Cigar Zin Old Vine Zinfandel,737.5899999999999,17.99,0.31017294857404926
Cignale Colli Toscana Cntrl,1451.78,65.99,1.1377605823458317
Cinnabon Cinnamon Liqueur,32667.71,20.02953871499176,0.34533746980584035
Cinnaster Shine,441.85999999999996,31.561428571428568,0.5441634997892854
Cinq les Pattes Bordeaux Bla,1266.92,11.700843373493976,0.2017390266792525
Cinquante-Cinq Chardonnay L,433.69,13.99,0.24120731242640073
Cinquante-Cinq Viogn Lang Wh,323.76,13.49,0.23258660790794466
Cinsault Frick,759.19,24.49,0.4222421073139781
Cinzano Prosecco,12.99,12.99,0.22396590338948863
Circa Pinot Grigio,455.64,12.656666666666666,0.21821876704385124
Circa Rosso,116.91,12.99,0.22396590338948863
Circadia Cab Svgn Napa Vly,74.99,74.99,1.2929332636780408
Ciro Rosso Clsc Librandi Cl,77.94,12.99,0.22396590338948863
Ciroc Amaretto Vodka,71096.17,21.501379800853485,0.3707140840045153
Ciroc Apple Vodka,978544.11,23.4173229532898,0.40374764358714077
Ciroc Coconut Vodka,671815.32,31.321065759637186,0.5400193062339278
Ciroc Mango Vodka,338337.07,13.309196048373359,0.22946929302245966
Ciroc Peach Vodka,535435.5,22.441233079285634,0.38691847881264685
Ciroc Pineapple Vodka,402711.77,23.176352657004827,0.3995929761431456
Ciroc Red Berry Vodka,562910.55,23.242188281529117,0.40072807507476943
Ciroc Snap Frost Vodka,617275.91,24.168203971119134,0.4166938903535891
Ciroc Ten,7729.66,226.7757142857143,3.909932849637918
Ciroc Vodka,1216.54,8.95551724137931,0.15440573589573964
Cistum Grenacha,233.87,17.99,0.31017294857404926
Citadelle Gin,13333.259999999998,20.083686354378816,0.34627105140489584
Citation Chard,2519.3,35.99,0.6205183112384678
Citra Montepulciano,63120.66,10.832989372643127,0.1867760008662623
Citra Pnt Grigio,35711.88,10.79463739516527,0.18611475873519212
Citra Sangiovese Red,161.73,5.99,0.10327604013110368
Citra Trebbiano D'Abruzzo,5622.77,10.741700680272109,0.18520205518064875
Citran Haut-Medoc,1014.65,28.99,0.4998284479800827
Clan MacGregor,329242.0,15.494235294117647,0.2671424484200429
Clan MacGregor Scotch,323.73,11.99,0.20672449435257648
Clarendelle Brdx Blanc,3330.04,16.99,0.29293153953713713
Clarendelle Brdx Rouge,4918.41,18.99,0.3274143576109614
Claret Ramey Napa Valley,16252.69,38.28739776951674,0.6601286859031953
Clark & Chesterfield Whiskey,2498.75,19.99,0.3446557666478735
Clase Azul Reposado Tequila,95499.45999999999,90.66428571428571,1.5631800350394693
Clau de Nell Anjou Cab Franc,287.94,47.99,0.8274152196814133
Claude Riffault Chass Sancer,890.67,26.99,0.4653456299062585
Claude Riffault Les Boucauds,18033.27,23.370368098159506,0.4029380757235704
Claude Riffault Noue Rose Sa,619.6899999999999,19.99,0.3446557666478735
Clayhouse Adobe Cntrl Cst Wh,31188.64,6.401996842936069,0.11037944622208089
Clayhouse Adobe Red Paso Rbl,61676.04,12.639863760217983,0.21792906126076053
Clayhouse Cab Svgn,3311.82,183.99,3.1722468487014632
Clayhouse Cab Svgn Paso Rbls,33865.08,14.167524429967427,0.2442680837375138
Clayhouse Malbec Paso Robles,20705.2,14.081409691629956,0.24278334430973084
Clayhouse Petite Sirah,5510.75,24.333065693430655,0.4195363387424919
Clayhouse Svgn Bl Paso Roble,13320.89,11.99,0.20672449435257648
Clayhouse Syrah Paso Robles,5424.22,14.281828793774318,0.24623885202861243
Clean Slate Rsl Mosel,166518.57,10.689109746738296,0.18429531338395921
Clement Creole Shrubb Orange,144.95,28.99,0.4998284479800827
Clement Mahina Coco Liqueur,13407.679999999998,21.081116173120726,0.3634681468954382
Clement Select Barrel Rhum,28296.48,26.908671248568155,0.46394340763636066
Clemento VII Toscano,4637.68,19.99,0.3446557666478735
Cles des Ducs Armagnac VSOP,3694.3199999999997,21.989999999999995,0.3791385847216977
Cleveland Black Rsv Whiskey,20347.129999999997,25.725759493670882,0.4435483422156053
Cleveland Christmas Bourbon,11191.77,25.979304812834226,0.4479198207726949
Clifford Bay Svgn Bl Marlbor,14288.09,11.998650519031143,0.206873641489574
Cline Ancient Vin Znfdl,67115.4,15.400877332274712,0.26553282561305647
Cline Cashmere Red Cal,47964.35,13.302214239059438,0.22934891679226066
Cline Chard Sonoma Cst,14122.12,13.019411764705884,0.2244730036552802
Cline Cool Climate Pnt Nr,46152.05,15.946546598056031,0.2749409326232637
Cline Merlot Sonoma Coast,19111.96,11.354527629233512,0.1957680552765352
Cline Viognier Sonoma Count,14145.84,9.99,0.17224167627875223
Cline Znfdl Cal,79910.01,9.99,0.17224167627875223
Clio Jumilla Red,7513.33,44.99,0.775690992570677
Clix Vodka,1799.94,299.99,5.172250296983271
Clockspring Znfdl,131.88,10.99,0.18948308531566435
Clontarf Irish Whiskey,44067.189999999995,17.08281767955801,0.2945318471162538
Clos Amador Brut Cava,13.99,13.99,0.24120731242640073
Clos Amador Rose Tendre Cava,497.59,12.389999999999999,0.2136210579673413
Clos Cant St Emilion Grand C,2869.5899999999997,69.99,1.2067262184934802
Clos De L'Obac 05 Priorat,4019.1200000000003,45.972142857142856,0.7926245193033584
Clos Erasmus Laurel Priorat,1469.7,48.99,0.8446566287183254
Clos L'Englise 12 Pomerol,899.9000000000001,89.99,1.551554399231723
Clos La Coutale Cahors,7054.01,14.381891891891891,0.2479640808327582
Clos LaChance Cab Svgn,1317.16,15.365,0.26491424985215495
Clos LaChance Chard,5112.09,12.97201438848921,0.22365580610465208
Clos LaChance Meritage,399.6,9.99,0.17224167627875223
Clos LaChance Svgn Bl,25.98,12.99,0.22396590338948863
Clos Lanson Champagne,199.99,199.99,3.4481093932920577
Clos Pegase Carneros Chard,74586.03,16.37687392055268,0.28236038201018765
Clos Pegase Merlot Napa,52890.6,17.99,0.31017294857404926
Clos Pegase Svgn Bl Napa,59855.07,14.99,0.2584487214633129
Clos Rochette Faiveley 09,559.7199999999999,19.99,0.3446557666478735
Clos de L'Oratorie St-Emilon,494.89,44.99,0.775690992570677
Clos de Los Siete Mendoza,13973.009999999998,19.99,0.3446557666478735
Clos de Marquis 09 St Julien,5615.76,233.99,4.0343173005470705
Clos du Bois Cab Svgn N Cst,352579.31,9.484314248986452,0.1635229414013895
Clos du Bois Chard,1269547.86,12.410460870732472,0.21397383220889124
Clos du Bois Chard Calcaire,516.53,10.99,0.18948308531566435
Clos du Bois Marlstone,8340.18,46.14454545454546,0.7955969830042029
Clos du Bois Merlot N Cst,127212.9,9.624824222344929,0.16594553132582865
Clos du Bois Pnt Grigio Cal,157241.37,9.611082151105247,0.1657085986545709
Clos du Bois Pnt Nr Cal,232387.49,9.306477135252843,0.16045677898156452
